,scoring,market,purchasing_date,review_title,review_content
7,100점,11번가,2025.01.08.,"
최고예요
",아들 새폰이 필요해서 사줬는데 배송도 빠르고 기계도 파손없고 기능이상없어 잘사용하고 있습니다.
8,100점,옥션,2025.01.17.,"
알리발 안드로이드오토 디스플레이 쓰는데 옛날 샤오미폰은...
",알리발 안드로이드오토 디스플레이 쓰는데 옛날 샤오미폰은 무선연결 아무문제 없었는데 이건 계속 끊기네요. 물론 잘되는 기기가 더 많겠지만 제건 망했스
9,100점,신세계몰,2024.11.23.,"
초스피드로 배송이 되어서 처음 대하는 느낌이 좋았습니다
","초스피드로 배송이 되어서 처음 대하는 느낌이 좋았습니다. 블루를 구입했는데 파스텔톤으로 은은하고, 폰 두께도 손에 잡기 딱 좋습니다.속도도 빠르고 구입하길 잘 했습니다."
0,100점,11번가,2024.12.20.,"
최고예요
",보장 안전하게 도착했습니다. 성능 좋고 색도 예쁘고 잘 산 것 같습니다.
1,100점,11번가,2024.12.22.,"
최고예요
",성능좋구 배터리도 오래가네여
2,100점,신세계몰,2024.11.12.,"
아이의 첫 휴대폰으로 선택했습니다. 무게도 가볍고 색상
",아이의 첫 휴대폰으로 선택했습니다. 무게도 가볍고 색상도 이쁘네요. 오래 오래 잘 사용했으면 좋겠습니다.
3,100점,롯데하이마트,2024.12.16.,"
빠른 배송 감사합니다 !저렴한
",빠른 배송 감사합니다 !저렴한 가격으로 구매했어요 ㅡ잘 사용 하겠습니다
4,100점,롯데하이마트,2024.12.05.,"
알뜰폰 사용에 좋아요가격이 작
",알뜰폰 사용에 좋아요가격이 작년 직전 모델 보다 많아 오른감이 있네요
5,100점,G마켓,2025.01.14.,"
가성비 폰 찾으시면 괜찮은 선택지입니다. 프리미엄 폰
",가성비 폰 찾으시면 괜찮은 선택지입니다. 프리미엄 폰 찾으시면  패스
6,100점,G마켓,2025.01.14.,"
만족합니다.
",적정가격에 잘 산것 같습니다. 만족합니다.
7,100점,롯데하이마트,2024.12.11.,"
배송 빠르고 상태 좋아요
",배송 빠르고 상태 좋아요
8,100점,G마켓,2025.01.14.,"
적정가격에 잘 란것 같습니다. 만족합니다.
",적정가격에 잘 란것 같습니다. 만족합니다.
9,100점,롯데하이마트,2024.12.16.,"
연말 선물로 어머님 핸드폰 기기
",연말 선물로 어머님 핸드폰 기기변경 해드렸는데 좋아해주셔서 무척 뿌듯했습니다
0,100점,11번가,2024.12.20.,"
최고예요
",보장 안전하게 도착했습니다. 성능 좋고 색도 예쁘고 잘 산 것 같습니다.
1,100점,11번가,2024.12.22.,"
최고예요
",성능좋구 배터리도 오래가네여
2,100점,신세계몰,2024.11.12.,"
아이의 첫 휴대폰으로 선택했습니다. 무게도 가볍고 색상
",아이의 첫 휴대폰으로 선택했습니다. 무게도 가볍고 색상도 이쁘네요. 오래 오래 잘 사용했으면 좋겠습니다.
3,100점,롯데하이마트,2024.12.16.,"
빠른 배송 감사합니다 !저렴한
",빠른 배송 감사합니다 !저렴한 가격으로 구매했어요 ㅡ잘 사용 하겠습니다
4,100점,롯데하이마트,2024.12.05.,"
알뜰폰 사용에 좋아요가격이 작
",알뜰폰 사용에 좋아요가격이 작년 직전 모델 보다 많아 오른감이 있네요
5,100점,G마켓,2025.01.14.,"
가성비 폰 찾으시면 괜찮은 선택지입니다. 프리미엄 폰
",가성비 폰 찾으시면 괜찮은 선택지입니다. 프리미엄 폰 찾으시면  패스
6,100점,G마켓,2025.01.14.,"
만족합니다.
",적정가격에 잘 산것 같습니다. 만족합니다.
7,100점,롯데하이마트,2024.12.11.,"
배송 빠르고 상태 좋아요
",배송 빠르고 상태 좋아요
8,100점,G마켓,2025.01.14.,"
적정가격에 잘 란것 같습니다. 만족합니다.
",적정가격에 잘 란것 같습니다. 만족합니다.
9,100점,롯데하이마트,2024.12.16.,"
연말 선물로 어머님 핸드폰 기기
",연말 선물로 어머님 핸드폰 기기변경 해드렸는데 좋아해주셔서 무척 뿌듯했습니다
0,100점,G마켓,2025.01.15.,"
구형쓰다 바꿔서 그런지 화질이 엄청 좋게 느껴지네요
",구형쓰다 바꿔서 그런지 화질이 엄청 좋게 느껴지네요
1,100점,11번가,2025.01.15.,"
최고예요
",배송 빠르고안전하거 욋어묘이프고 너무좋네요 단점 무게가  ㅎㅎ
2,100점,11번가,2025.01.21.,"
최고예요
",자급제 폰 검색중 가장 저렴하게 잘 샀어요!
3,100점,신세계몰,2024.11.30.,"
오후 2시 직전에 급하게 주문했는데, 바로 출고해주셔서
","오후 2시 직전에 급하게 주문했는데, 바로 출고해주셔서 다음날 오후에 배송받았습니다. 덕분에 차질없이 바로 사용할 수 있었습니다. 잘 사용할게요!"
4,100점,롯데하이마트,2025.01.19.,"
배송도 빠르고포장도 잘 되어있
",배송도 빠르고포장도 잘 되어있고성능도 설명과 같습니다.
5,100점,11번가,2025.01.18.,"
최고예요
",배송이 엄청 빠릅니다 상품은 아직 개봉안했지만애가 좋아하네요기대됩니다잘 쓰도록 하겠습니다
6,100점,롯데하이마트,2024.11.22.,"
가성비 좋은 핸폰이네요
",가성비 좋은 핸폰이네요
7,80점,롯데하이마트,2024.12.20.,"
가성비로 fe구매 잘 사용하볼게용
",가성비로 fe구매 잘 사용하볼게용
8,100점,롯데하이마트,2024.12.23.,"
선물하려고 구매했습니다. 조금
",선물하려고 구매했습니다. 조금 무거운거 빼고는 만족스럽네요 ㅎㅎ
9,100점,이마트인터넷쇼핑몰,2024.11.02.,"
FE 나온다는 소식에 기다리다기다리다 바로 구매했네요 
",FE 나온다는 소식에 기다리다기다리다 바로 구매했네요 만족합니다
0,100점,G마켓,2025.01.15.,"
구형쓰다 바꿔서 그런지 화질이 엄청 좋게 느껴지네요
",구형쓰다 바꿔서 그런지 화질이 엄청 좋게 느껴지네요
1,100점,11번가,2025.01.15.,"
최고예요
",배송 빠르고안전하거 욋어묘이프고 너무좋네요 단점 무게가  ㅎㅎ
2,100점,11번가,2025.01.21.,"
최고예요
",자급제 폰 검색중 가장 저렴하게 잘 샀어요!
3,100점,신세계몰,2024.11.30.,"
오후 2시 직전에 급하게 주문했는데, 바로 출고해주셔서
","오후 2시 직전에 급하게 주문했는데, 바로 출고해주셔서 다음날 오후에 배송받았습니다. 덕분에 차질없이 바로 사용할 수 있었습니다. 잘 사용할게요!"
4,100점,롯데하이마트,2025.01.19.,"
배송도 빠르고포장도 잘 되어있
",배송도 빠르고포장도 잘 되어있고성능도 설명과 같습니다.
5,100점,11번가,2025.01.18.,"
최고예요
",배송이 엄청 빠릅니다 상품은 아직 개봉안했지만애가 좋아하네요기대됩니다잘 쓰도록 하겠습니다
6,100점,롯데하이마트,2024.11.22.,"
가성비 좋은 핸폰이네요
",가성비 좋은 핸폰이네요
7,80점,롯데하이마트,2024.12.20.,"
가성비로 fe구매 잘 사용하볼게용
",가성비로 fe구매 잘 사용하볼게용
8,100점,롯데하이마트,2024.12.23.,"
선물하려고 구매했습니다. 조금
",선물하려고 구매했습니다. 조금 무거운거 빼고는 만족스럽네요 ㅎㅎ
9,100점,이마트인터넷쇼핑몰,2024.11.02.,"
FE 나온다는 소식에 기다리다기다리다 바로 구매했네요 
",FE 나온다는 소식에 기다리다기다리다 바로 구매했네요 만족합니다
0,100점,롯데하이마트,2024.11.25.,"
선물로 자급제 구입햇는데 색상도
",선물로 자급제 구입햇는데 색상도 맘에들어요
1,100점,롯데하이마트,2024.12.06.,"
완전 저렴하게 잘 구매 했어요~역
",완전 저렴하게 잘 구매 했어요~역시 하이마트 온라인 짱!!!
2,100점,신세계몰,2024.11.29.,"
배송도.당일배송이라 빠르고요 대만족합니다
","배송도.당일배송이라 빠르고요
대만족합니다"
3,100점,SSG.COM,2024.11.02.,"
FE 나온다는 소식에 기다리다기다리다 바로 구매했네요 
",FE 나온다는 소식에 기다리다기다리다 바로 구매했네요 만족합니다
4,100점,CJ온스타일,2024.11.22.,"
새폰이라 너무 좋네요그립감도 좋고 생각보다 가볍습니
",새폰이라 너무 좋네요그립감도 좋고 생각보다 가볍습니다 색상도 마음에 쏙드네요잘쓰겠습니다~
5,80점,옥션,2024.11.22.,"
결제를 잘못해서 확인 후 개봉하려고 아직 미개봉입니다.
",결제를 잘못해서 확인 후 개봉하려고 아직 미개봉입니다.
6,100점,11번가,2025.01.10.,"
최고예요
",아주 좋은 가격에 구매해서 좋습니다
7,100점,롯데하이마트,2024.12.11.,"
배송빠르고 포장도 잘 되서 왔어
",배송빠르고 포장도 잘 되서 왔어요
8,100점,롯데하이마트,2024.12.11.,"
배송빠르고 포장도 잘 되서 왔어
",배송빠르고 포장도 잘 되서 왔어요
9,100점,롯데홈쇼핑,2024.11.27.,"
배송빠르고 상품도 카드사 결제할인 으로 싸게 구입해...
",배송빠르고 상품도 카드사 결제할인 으로 싸게 구입해서 좋네요..
0,100점,G마켓,2025.01.18.,"
핸드폰
",자급제 핸드폰 좋아요.
1,80점,옥션,2025.01.19.,"
s24시리즈 중에서 그나마 저렴해서 구매완료~고장 ...
",s24시리즈 중에서 그나마 저렴해서 구매완료~고장 안나고 오래 사용하길~ㅋ
2,100점,11번가,2025.01.11.,"
최고예요
",배송이 빠르고 안전해요
3,100점,11번가,2025.01.11.,"
최고예요
",배송이 빠르고 안전해요
4,100점,신세계몰,2024.11.07.,"
잘 받았습니다. 오랜만에 s시리즈인데 괜찮네요
",잘 받았습니다. 오랜만에 s시리즈인데 괜찮네요
5,100점,SK스토아,2024.11.28.,"
가격대비 대만족입니다
",가격대비 대만족입니다
6,100점,롯데하이마트,2024.12.04.,"
부모님 선물로 사드렸는데 만족하
",부모님 선물로 사드렸는데 만족하시네요
7,100점,G마켓,2025.01.21.,"
어머니 드리려고 샀는데 색도 예쁘고 좋아요 만족합니다.
",어머니 드리려고 샀는데 색도 예쁘고 좋아요 만족합니다.
8,100점,11번가,2025.01.16.,"
최고예요
",배송도 엄청빠르고 저렴하게 잘샀어요
9,100점,롯데하이마트,2024.12.28.,"
서비스가 하나도 없어 아쉽지만
",서비스가 하나도 없어 아쉽지만 상품은 빠르고 좋네요
0,100점,롯데하이마트,2024.11.14.,"
아버지 휴대폰 바꾸실때가 되어
",아버지 휴대폰 바꾸실때가 되어 새로나온 s24FE로 구매했습니다 너무 좋아하십니다??????
1,100점,신세계몰,2025.01.26.,"
부모님 선물 사드렸어요. 만족해하세요.
",부모님 선물 사드렸어요. 만족해하세요.
2,100점,롯데하이마트,2024.12.01.,"
사진이 잘 나와서 좋아요.
",사진이 잘 나와서 좋아요.
3,60점,신세계라이브쇼핑,2025.01.08.,"
상품포장이 허술해서 보호캡에서 나올수있어요
",상품포장이 허술해서 보호캡에서 나올수있어요
4,100점,롯데하이마트,2024.11.28.,"
노트10플러스 에서  변경했는데 좋
",노트10플러스 에서  변경했는데 좋아요.
5,100점,롯데하이마트,2024.12.11.,"
양품으로 잘받았습니다.배송빠르
",양품으로 잘받았습니다.배송빠르고 사은품까지 받았네요^^잘 쓰겠습니다!!
6,100점,신세계몰,2024.11.06.,"
배송 빠르게 잘 받았습니다. 갤럭시S24FE 잘 선택한
",배송 빠르게 잘 받았습니다. 갤럭시S24FE 잘 선택한듯.
7,100점,11번가,2024.11.04.,"
최고예요
",아이 걸로 저음 신상 사줬더니 너무 좋아하네요저녁내내 그걸로 즐거워합니다.
8,100점,신세계몰,2024.11.07.,"
매우만족합니다 ~~
",매우만족합니다 ~~
9,100점,롯데하이마트,2024.12.20.,"
자급제로 사용하려 샀습니다 굳
",자급제로 사용하려 샀습니다 굳
0,100점,롯데하이마트,2024.12.11.,"
박스 훼손없이 잘 받았어요
",박스 훼손없이 잘 받았어요
1,100점,롯데하이마트,2024.12.11.,"
가볍고 예뻐요 만족합니다~
",가볍고 예뻐요 만족합니다~
2,100점,롯데하이마트,2024.12.11.,"
가볍고 예뻐요 만족합니다~
",가볍고 예뻐요 만족합니다~
3,100점,신세계몰,2024.11.10.,"
배송 하루만에 왔어요. 핸드폰 잘 되고 좋습니다.
",배송 하루만에 왔어요. 핸드폰 잘 되고 좋습니다.
4,100점,신세계몰,2025.01.26.,"
부모님 사드렸어요. 만족해 하세요~
",부모님 사드렸어요. 만족해 하세요~
5,100점,옥션,2024.12.05.,"
만족하고똰족합니다굿
",만족하고똰족합니다굿
6,100점,G마켓,2025.01.24.,"
맘에 들어하네요
",신랑 폰이 갑자기 고장이 나서 구매했는데 배송도 하루만에 오고 폰도 맘에 든다고 합니다
7,100점,롯데하이마트,2025.01.19.,"
필요한때 저렴하게 잘구매했습니
",필요한때 저렴하게 잘구매했습니다
8,100점,G마켓,2024.11.21.,"
배송 빠르고 제품 좋아요~~~
",배송 빠르고 제품 좋아요~~~
9,100점,옥션,2025.01.10.,"
모양도 괜찮고, 작동은 현재까지는 잘 됩니다.
","모양도 괜찮고, 작동은 현재까지는 잘 됩니다."
0,100점,G마켓,2025.01.23.,"
좋아요
",저렴하게구입했어요좋아요마니파세요
1,100점,11번가,2025.01.27.,"
최고예요
",배송 빠르고 제품 좋습니다당일 주문 후 당일 도착했네요
2,100점,신세계몰,2024.11.02.,"
빠른 배송이 좋았습니다. 예쁘고 가벼워서 오래 쓸 거 
",빠른 배송이 좋았습니다. 예쁘고 가벼워서 오래 쓸 거  같습니다.
3,100점,신세계라이브쇼핑,2024.11.06.,"
배송도 빠르고 폰도 좋아요 
",배송도 빠르고 폰도 좋아요 
4,100점,롯데하이마트,2024.12.04.,"
카드 할인 포함 최저가로 구입배
",카드 할인 포함 최저가로 구입배송도 ?
5,100점,롯데홈쇼핑,2024.12.15.,"
배송 빠르고삼성갤럭시  역시 좋아요~~
",배송 빠르고삼성갤럭시  역시 좋아요~~
6,100점,11번가,2025.01.23.,"
최고예요
",배송도 빠르고 제품도 마음에 듭니다
7,100점,G마켓,2024.11.20.,"
잘 되네요.
",예쁘고 마음에 든다하네요. 잘 쓰겠습니다.
8,100점,G마켓,2025.01.12.,"
좋아요
",배송이 빠르고 제품도 좋아요
9,100점,11번가,2025.01.14.,"
최고예요
",걀럭시 S24 fe만 두대째 구매입니다.!어르신들이 너무 좋아해요.!
0,100점,옥션,2024.12.03.,"
빠른배송에 최신기종 잘받았습니당
",빠른배송에 최신기종 잘받았습니당
1,100점,G마켓,2025.01.18.,"
배송 매우빠르고 제품 좋네요ㅎㅎ
",배송 매우빠르고 제품 좋네요ㅎㅎ
2,100점,롯데하이마트,2025.01.08.,"
무난하고 좋습니다. 좀 무거운 감
",무난하고 좋습니다. 좀 무거운 감은 있음...
3,100점,G마켓,2025.01.09.,"
배송도 정말 빠르고 좋아요.
",배송도 정말 빠르고 좋아요.
4,100점,롯데하이마트,2024.12.14.,"
빠르게 잘 배송되서 좋아요
",빠르게 잘 배송되서 좋아요
5,100점,11번가,2024.11.12.,"
최고예요
",상품 괜찮고 배송 매우 빠릅니다
6,100점,롯데하이마트,2024.11.17.,"
아버지 선물로 잘 구매했습니다
",아버지 선물로 잘 구매했습니다
7,100점,11번가,2024.12.24.,"
최고예요
",잘 받았습니다. 작동 잘 되고요. 잘 쓸께요. 감사합니다.
8,100점,G마켓,2025.01.23.,"
젤 싸게 산듯
",남편한테 선물햇는데 너무 조아하네요 ㅋㅋ삼성 짱 ㅋ
9,100점,신세계몰,2024.11.07.,"
팬에디션 정도면 충분히 쓰기 좋은 폰이죠!!
",팬에디션 정도면 충분히 쓰기 좋은 폰이죠!!
0,100점,롯데하이마트,2024.12.18.,"
배송빠르고 좋아요!
",배송빠르고 좋아요!
1,100점,11번가,2024.12.24.,"
최고예요
",배송 무지 빠르네요
2,100점,옥션,2025.01.28.,"
배송도빠르고 상품도좋아요
",배송도빠르고 상품도좋아요
3,100점,G마켓,2025.01.19.,"
굿
",아이선물로 사줬는데 좋아하네요
4,100점,롯데하이마트,2024.11.08.,"
아직 둥록전, 등록후 다시 작성예
","아직 둥록전, 등록후 다시 작성예정입니다"
5,100점,옥션,2024.11.17.,"
토요일에 받아볼 수 있어 좋았습니다~~~
",토요일에 받아볼 수 있어 좋았습니다~~~
6,100점,G마켓,2024.11.20.,"
정성스럽게 보내주신 상품 잘 받았습니다
",정성스럽게 보내주신 상품 잘 받았습니다
7,100점,11번가,2024.11.28.,"
최고예요
",휴대폰 잘받았습니다 번창하세요
8,100점,11번가,2024.11.16.,"
최고예요
",폰이 고장나서 급하게 샀는데 좋아요
9,60점,11번가,2025.01.04.,"
보통이에요
","배송 빠름, 상품 설명과 동일, 자녀가 좋아함"
0,100점,신세계몰,2024.11.05.,"
예쁘고 슬림해서 너무 좋습니다!!
",예쁘고 슬림해서 너무 좋습니다!!
1,100점,롯데하이마트,2024.11.27.,"
잘받았습니다. 폰선생 앞으로 잘
",잘받았습니다. 폰선생 앞으로 잘 부탁합니다.
2,100점,옥션,2025.01.18.,"
잘 받았습니다 감사합니다 잘 사용할게요
",잘 받았습니다 감사합니다 잘 사용할게요
3,100점,롯데홈쇼핑,2024.12.01.,"
이튼날 도착에 아부지께서 흡족해 하시네요
",이튼날 도착에 아부지께서 흡족해 하시네요
4,100점,G마켓,2024.11.10.,"
주문하고 바로 배송해주셨어요.
",주문하고 바로 배송해주셨어요.
5,100점,11번가,2024.11.14.,"
최고예요
",가볍고 좋아요 잘 쓰고 있어요
6,100점,옥션,2024.11.17.,"
배송이 빨라서 잘쓰고 있습니다
",배송이 빨라서 잘쓰고 있습니다
7,100점,롯데홈쇼핑,2024.11.23.,"
잘받고 잘 사용하고있어요
",잘받고 잘 사용하고있어요
8,80점,G마켓,2025.01.23.,"
잘받았습니다  근데상품권은안왔네요 언제오나요
",잘받았습니다  근데상품권은안왔네요 언제오나요
9,100점,롯데하이마트,2024.12.11.,"
배송 잘 받아서 잘 쓰고있어요!
",배송 잘 받아서 잘 쓰고있어요!
0,100점,G마켓,2025.01.24.,"
S24FE  256
",좋은 제품 빠른 배송 감사합니다
1,80점,11번가,2024.12.21.,"
좋아요
",배송도 바르고 좋습니다.
2,100점,11번가,2025.01.15.,"
최고예요
",빠른배송 잘 쓰겠습니다
3,100점,11번가,2025.01.15.,"
최고예요
",빠른 배송 감사합니다
4,100점,G마켓,2024.12.03.,"
빠른배송 감사합니다
",빠른배송 감사합니다
5,100점,11번가,2025.01.15.,"
최고예요
",싸고조아요 잘쓸게요
6,100점,11번가,2025.01.16.,"
최고예요
",싸고조아요 잘쓸게요
7,100점,G마켓,2024.12.06.,"
아주조아요
",아주조아요
8,100점,옥션,2025.01.25.,"
빠른배송 감사합니다.
",빠른배송 감사합니다.
9,100점,옥션,2025.01.25.,"
새제품 맞고 딱좋아요
",새제품 맞고 딱좋아요
0,100점,G마켓,2025.01.24.,"
S24FE  256
",좋은 제품 빠른 배송 감사합니다
1,80점,11번가,2024.12.21.,"
좋아요
",배송도 바르고 좋습니다.
2,100점,11번가,2025.01.15.,"
최고예요
",빠른배송 잘 쓰겠습니다
3,100점,11번가,2025.01.15.,"
최고예요
",빠른 배송 감사합니다
4,100점,G마켓,2024.12.03.,"
빠른배송 감사합니다
",빠른배송 감사합니다
5,100점,11번가,2025.01.15.,"
최고예요
",싸고조아요 잘쓸게요
6,100점,11번가,2025.01.16.,"
최고예요
",싸고조아요 잘쓸게요
7,100점,G마켓,2024.12.06.,"
아주조아요
",아주조아요
8,100점,옥션,2025.01.25.,"
빠른배송 감사합니다.
",빠른배송 감사합니다.
9,100점,옥션,2025.01.25.,"
새제품 맞고 딱좋아요
",새제품 맞고 딱좋아요
0,100점,옥션,2024.11.19.,"
가격 저렴하고,배송 빠르고포장도 꼼꼼하고,파순없이...
","가격 저렴하고,배송 빠르고포장도 꼼꼼하고,파순없이 잘받았습니다,100% 만족합니다,감사합니다~"
1,100점,현대Hmall,2024.11.20.,"
좋은 가격에 잘 구매했습니다.
",좋은 가격에 잘 구매했습니다.
2,100점,롯데하이마트,2024.12.05.,"
verygood fe
",verygood fe
3,100점,현대Hmall,2024.11.20.,"
좋은 가격에 잘 구매했습니다.
",좋은 가격에 잘 구매했습니다.
4,100점,11번가,2024.12.20.,"
최고예요
",좋아요 좋아요 좋아요 좋아요 좋아요
5,100점,옥션,2024.12.27.,"
좋은것 같네요좋은것 같네요
",좋은것 같네요좋은것 같네요
6,100점,G마켓,2024.12.31.,"
배송이 빨라요
",배송이 빨라요
7,100점,G마켓,2024.12.14.,"
갤럭시S24FE 짱
",이번에 수능 본아들 폰교체했는데너무 좋답니다
8,100점,G마켓,2024.12.07.,"
신랑이 잘 쓰고있습니다
",신랑이 잘 쓰고있습니다
9,100점,G마켓,2024.12.06.,"
디자인 배송 만족
",어머니 선물로 사드렸는데 디자인 깔끔하고 배송도 빠르고 터치감도 좋아 매우 만족합니다어머니도 마음에 들어하시네요^^
0,100점,G마켓,2024.12.04.,"
대만족입니당~
",딸이 쓰려다 얼결에 제가 쓰게됐는데 너무 좋아요화질도 선명하고 주변에서도 좋다고~ㅎ잘 쓰겠습니다감사합니다~^^
1,100점,G마켓,2024.11.30.,"
상품 구매  후 배송이  빠른것  같아 만족합니다. 디
",상품 구매  후 배송이  빠른것  같아 만족합니다. 디자인도 예뻐요~~
2,100점,G마켓,2024.11.30.,"
갤럭시 조아요
",ㅎㅎ.  색깔이 너무 예뻐요. 속도도 빠르고 데이터 전송 도 쉬워요. 딸 졸업 선물로 사줬더니 엄청 좋아해요. 잘 쓸게요.삼성폰  정말 좋아요.  많은 사람들이 쓰면 좋겠어요.
3,80점,G마켓,2024.11.29.,"
쿠폰사용으로 저렴하게 잘 구입했어요
",쿠폰사용으로 저렴하게 잘 구입했어요
4,100점,G마켓,2024.11.28.,"
좋아요
",갤럭시 24fe 자급제폰이라서 통신사 관계없이 사용 가능해서 좋아요. 화면도 크고..
5,80점,G마켓,2024.11.26.,"
갤럭시S24 FE
",외형은 심플해서 보기좋구요카툭튀도 케이스 사용하면 부담스럽지 않습니다발열도 문제없는 수준인것같고 전반적으로 맘에듭니다
6,100점,G마켓,2024.11.25.,"
빠르게 잘받았습니다 감사합니다
",갤럭시 s24fe 빠르게 잘받았습니다 감사합니다화면도 크고 속도도 빨라서 만족하네요잘사용하겠습니다
7,100점,G마켓,2024.11.25.,"
갤럭시 s24fe 잘받았습니다
",제품 빠르게 잘받았습니다 감사합니다사용해보니 제품 빠르고 좋네요핸드폰 잘산것같습니다 잘받았습니다 감사합니다
8,80점,G마켓,2024.11.25.,"
아버지 폰 사드렸는데 정말 좋아하시네요!
","아버지가 기존에 쓰시던 폰을 물에 빠드렸는데 완전히 맛이 가버렸습니다.예전에 쓰시던 폰은 보급형이라서 속도도 느리고, 기능들도 많이 빠져있어 불편한 점이 많았는데, 이참에 좋은 폰 사드리자 싶어서 과감하게 해당 폰으로 결정하게 되었습니다.결론적으로 아버지께서 너무 좋아하십니다. 매번 보급형 쓰시다가 이번에 플래그쉽으로 사용하시니 기능도 많고 속도도 빠르다고 많이 좋아하십니다.삼성에서 좋은 폰도 많이 만들고 할인도 좀 과감하게 해주셨으면 좋겠습니다.감사합니다."
9,80점,G마켓,2024.11.24.,"
핸드폰이 좀 무겁긴 하지만 잘 쓰고 있어요~
",핸드폰이 좀 무겁긴 하지만 잘 쓰고 있어요~
0,100점,G마켓,2024.11.22.,"
화면이 크고 외관도 갠찬네요 깔끔하고 좋네요  굿!!
",화면이 크고 외관도 갠찬네요 깔끔하고 좋네요  굿!!
1,100점,G마켓,2024.11.22.,"
좋아요~
",좋아요~
2,100점,G마켓,2024.11.22.,"
만족스런 제품입니다.
",제대한 아들녀석이 쓹걸로 주문했는데무게도 가볍고.. 카메라도 쓸만하고.. 상당히 좋은것 같습니다.아들이 상당히 맘에 들어합니다~
3,80점,G마켓,2024.11.22.,"
추천합니다~
",사이즈는 갤럭시22울트라보다 조금더커요부모님이 쓰실용으로 구매해드렸고요즘이랄까 부속품 줄어든지는 꽤됬습니다 폰이랑 핀 그리고 케이블선만들어있으니 참고해주세요!
4,100점,G마켓,2024.11.21.,"
매우만족합니다♡
",배송도 빠르고~~제품도 꼼꼼히 싸서왔구여~~제품도 이쁘고 튼튼하고좋네요근데조금무겁네요ㅋㅋ엄마선물드렸는데 화면도 크고시원시원하네요싸게잘산거같아요
5,80점,G마켓,2024.11.20.,"
초등아이 폰교체해줬네요맘에 든다고해요
",초등아이 폰교체해줬네요맘에 든다고해요
6,100점,G마켓,2024.11.20.,"
휴대폰 성능좋아요
",이전 휴대폰 상태가 점점 안좋아져서 걱정했는데역시 S fe 시리즈 좋아요.이번 시리즈도 기다렸는데 성능값하네요
7,100점,G마켓,2024.11.20.,"
#삼성전자이벤트
",실물이  더 더  예쁜 핸드폰~♡새  핸드폰으로  바꾸면  생길  번거로운 작업들  때문에  망설였는데  50대  아줌마도  쉽게 만질수  있도록  되어있어만족스럽게  쓰고  있어요
8,100점,G마켓,2024.11.19.,"
부모님 선물로 최고 입니다.
",스마트폰 깔끔하고 배송 빠르게 잘 왔습니다. 할인 기회에 잘 샀네요
9,100점,G마켓,2024.11.18.,"
S24FE 최신폰 장만했어요
",폴드3 사용하다가 내부액정이 나가버렸지 뭐예요~그래서 어떤 핸드폰을 구입할까 고민하다가자급제 최신폰을 보고 이거다!라고 생각하자마자바로 결제버튼을 눌러버렸어요.기능도 많고 무엇보다 화면이 넓어서 좋아요AI기능은 아직 사용해보지 않았지만물론 좋겠죠?여행을 가면 아주 유용할 것 같아요적극추천합니다.최신폰 구매 망설이시는 분은고민말고 구입하세요~^^
0,100점,G마켓,2024.11.18.,"
빠르게 잘 받았습니다
",기다리던 전화기 빠르게 잘 받아서 기분이 좋네요.s22사용하다 이거는 크기가 플러스 급으로 커서 좋기도 하고 조금 부담스럽기도하네요.휴대폰간 데이터전송은 좀 더 편해지고 간편해졌네요.
1,100점,G마켓,2024.11.18.,"
본인 기존 z플립 3-> fe교환
",바로 느낀점 장점 화면더커짐 전체적으로 조금더 빨라짐                 단점 굵어짐구매자 포함 부모님것 해서 총 3개 구매하였음 대체로 만족중임
2,100점,G마켓,2024.11.18.,"
아버지 A시리즈 3년전모델 정확힌모름 -> s24 fe 교환
",기존 통화 중 문제 있어 교환함통화음질 만족 용량 부족문제 해결 만족해하심 좋은가격으로 판매해주셔서 감사합니다
3,80점,G마켓,2024.11.17.,"
새상품 좋아요
",새상품 좋아요
4,100점,G마켓,2024.11.17.,"
출시하자마자 바로 구매했습니다. 좋아요
",출시하자마자 바로 구매했습니다. 좋아요
5,100점,G마켓,2024.11.17.,"
색깔도 예쁘고 좋습니다
",옐로우색깔이 예쁘게 잘 나왔네요 갤럭시 유저라면 다른거 쓰기 힘들어서 신상 샀습니다
6,100점,G마켓,2024.11.17.,"
A시리즈 살 만 한게 없다면 좋은 S24FE
",딸 크리스마스선물 겸 생일 선물로 구매했어요 그전에 A52 잘 사용하고 있었는데 50-70정도선으로 적절한 모델이 없어서 s24fe 샀는데 a모델 보다는 그림 그리는 딸에겐 저장해 놓은 그림들이 아이패드로 그렸을때와 거의 흡사하게 색표현이 되어서 좋다고 하네요 폰 화면 크고 무엇보다 제품색상이 하늘색인걸 제일 맘에 들어합니다.as센터 방문해서 정품 전면 보호필름 부착했으니 몇년동안 잘 쓰길 리뷰작성이 늦어버려서 스벅쿠폰은 날아가 버렸네요
7,100점,G마켓,2024.11.16.,"
너무깨끗하고 좋아요
","배송 하루만에 빠르게 도착했고, 오자마자 유심 바꿔껴서 사용중 입니다.요즘 세상이 좋아져서 어플이나 전화번호등 옮기는것도 그냥 기존핸드폰을 가까이 두니 알아서 옮겨주더라고요!그래서 문자카톡사진등 원래쓰던것들 간편히 옮겼고 빨라서 좋네요!추천합니다"
