scoring,market,purchasing_date,review_title,review_content,item
100점,롯데하이마트,2024.09.24.,"
이번 사전예약 기간에 아이폰16 프
",이번 사전예약 기간에 아이폰16 프로 제품으로 기기 변경을 하게 되었는 데 정말 좋네요! 앞으로 오래 잘 쓸 수 있을 것 같아 마음에 들어요 ㅎㅎ 특히 데저트 티타늄 색이 마음에 드네요! 하이마트 감사합니다~,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.19.,"
최고예요
","주문하자마자 다음날 받을수 있어서 너무 놀랬고,  포장또한 꼼꼼하게 패킹으로 감싸서 안전하게 받을수 있게 해줘서 놀랐습니다 제품또한 양품이었으며 , 올만에 바꾸는 폰이라 그런지 너무 좋네요 잘쓰겠습니다  조만간 에어팟도 주문예정 ~^^","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.15.,"
최고예요
",아이가 너무 좋아하네요아이폰 노래를 불러서 구매했어요성능은 15와 별 다름을 못 느끼겠지만 좋다니 좋습니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.02.,"
최고예요
",포장 영상까지 볼 수 있어서 안심이었고 배송도 진짜 빨랐어요~~!!! 완전 만족만족,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
80점,11번가,2024.10.22.,"
좋아요
",어제 오후에 구매하고 오늘 오전에 도착했어요혹여나 상품에 문제 없을까 걱정했었는데 괜한 걱정이였어요!! 12미니 쓰다가 프로 쓰니까 액정이 커져서 더 잘보이고 좋네요 다만 무게는 살짝 나가는거 같은데 적응하면 괜찮아지겠죠^^,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.26.,"
최고예요
",아이튠즈 안쓰고 한큐에 데이터 옮겨지는게 마음에 드네요 22개월 할부로 좋은 가격에 삽니다 아이폰 프로맥스 못산게 아쉽네요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,신세계몰,2024.10.14.,"
물량 없는 줄 알고 한참 기다릴 뻔 했는데 덕분에 빠르
","물량 없는 줄 알고 한참 기다릴 뻔 했는데 덕분에 빠르고 안전하게 받아서 새 아이폰을 만져봅니다
불량도 없고 빠르게 와서 만족합니다~","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,SSG.COM,2024.10.14.,"
물량 없는 줄 알고 한참 기다릴 뻔 했는데 덕분에 빠르
","물량 없는 줄 알고 한참 기다릴 뻔 했는데 덕분에 빠르고 안전하게 받아서 새 아이폰을 만져봅니다
불량도 없고 빠르게 와서 만족합니다~","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.23.,"
최고예요
",생각보다 빨리 배송되어 보호필름. 케이스 주문하기 급급했어요양품 받아서 잘 사용하고 있고기존 아이폰은 보상프로그램까지 잘 받았어요^^,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.24.,"
넘 만족합니다ㅠ 근데 이거 카메
",넘 만족합니다ㅠ 근데 이거 카메라 비디오에서4k 20-30사용시 근접 촬영하면 먹통이 되는 문제가 있네여... ㅠㅠㅜㅜㅠ,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.24.,"
이번 사전예약 기간에 아이폰16 프
",이번 사전예약 기간에 아이폰16 프로 제품으로 기기 변경을 하게 되었는 데 정말 좋네요! 앞으로 오래 잘 쓸 수 있을 것 같아 마음에 들어요 ㅎㅎ 특히 데저트 티타늄 색이 마음에 드네요! 하이마트 감사합니다~,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.19.,"
최고예요
","주문하자마자 다음날 받을수 있어서 너무 놀랬고,  포장또한 꼼꼼하게 패킹으로 감싸서 안전하게 받을수 있게 해줘서 놀랐습니다 제품또한 양품이었으며 , 올만에 바꾸는 폰이라 그런지 너무 좋네요 잘쓰겠습니다  조만간 에어팟도 주문예정 ~^^","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.15.,"
최고예요
",아이가 너무 좋아하네요아이폰 노래를 불러서 구매했어요성능은 15와 별 다름을 못 느끼겠지만 좋다니 좋습니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.14.,"
최고예요
",13사용하다 16pro 데저트 색상 완전 이뻐서 넘아왔어요워낙 핑크골드 좋아라해서 ㅎㅎ포장도 꼼꼼하게 해줘서 하자없이 와서 너무 만족 합니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
디자인은 크게 달리진게 없어 아
",디자인은 크게 달리진게 없어 아쉽네요 사진은 잘나와요 배송도 하루 느렸어요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
블랙 실물 엄청 이쁘고 성능도 만
",블랙 실물 엄청 이쁘고 성능도 만족해요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.08.,"
최고예요
","딸 선물로 보내줬어요~너무 마음에 든데요^^가격은 똑같은데, 11번가가 포인트 많이 줘서 이곳에서 구입했어요~딸이 보내준 사진이 이거라서 이걸로 리뷰해요^^","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.03.,"
최고예요
",아이폰 16을 구입하기 위해 인터넷을 다 뒤졌는데 여기가 적립금도 많이 주고 무이자할부 개월수도 제일 길고 배송도 바로 다음날 도착해서 대만족입니다.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.28.,"
폰 받고 동내 걸으며 찍은 사진입
",폰 받고 동내 걸으며 찍은 사진입니다. 첨에 기존 쓰던거랑 별반 다를거 없는데 왜케 비싸지 하면서 불만이 있었는데 요 며칠 써보니 상당히 만족 스럽네요^^,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.15.,"
최고예요
",확실히 무겁긴 한데 배터리 짱짱 카메라 짱짱 너무 행복합니당 ㅎㅎ 프로로 찍은 첫사진 공유~~,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.18.,"
최고예요
",좋네요 아이폰추천 짱성능좋아요 디자온좋고,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.24.,"
최고예요
",배송이 꼼꼼하게 와서 좋아요아이폰16프로 카메라가 모공까지 다보이네요. 굿,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.12.08.,"
최고예요
",15프로 블랙하고 색상 똑같아요카메라섬 부분만 더 어두워졌습니다16프로가 15프로 대비 배터리 더 오래가고 마음에 드네요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.11.17.,"
매직홀 갤2 4 7 10 22 한 평생 삼성
",매직홀 갤2 4 7 10 22 한 평생 삼성 계열만 쓰다가 첫 아이폰을 샀는데 적응하는데 5일 정도 걸리네요일단 이쁜게 가장 크고 s22에 비해 빠르네요만족합니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.12.26.,"
최고예요
","16과 16프로 고민하다가 만저보니, 60Hz와 120Hz차이가 확실히 있네요.아들도 민감한지라, 그리고 용량도 은근 128기가가 부족해서 256으로 잘 넘어온거 같습니다.좋은가격에 잘 장만했습니다.","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.10.31.,"
아이폰 잘받았습니다 상태 아주
",아이폰 잘받았습니다 상태 아주 만족스러워요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.14.,"
최고예요
",가격은 사악하지만 욕쉬 아이폰ㅎㅎ 포장이튼튼하게 되어 있어 좋았어요 감사합니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2025.01.06.,"
16사려다 카메라 기능에서 차이가
",16사려다 카메라 기능에서 차이가 나서 16프로로 샀어요입학선물인데 아주 좋아하네요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.16.,"
최고예요
",3차예약 배송되자마자 일반판매로 바뀐건 기분이 좀그렇네요~그만큼 물량은 넘친다는거겠죠~11번가 구매는 만족합니다.포장이나 약속날짜보다 몇일일찍 배송해주었던점은요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.10.,"
최고예요
",예상 배송일보다 빠르게 왔네요 ㅎㅎ다행히 케이스.필름이랑 같이 배송와서 바로 착용했네요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.16.,"
최고예요
",3차였고 배송은 한 7-10일정도 걸렸네요~ 발송시 패킹영상부터 안전하게 포장되어 배송와서 좋았습니다. 핸드폰도 양품이었으며 컬러도 너무 이뻐요 감사합니다!!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
80점,11번가,2025.01.03.,"
좋아요
",아이폰을 처음 사용하는데 아무래도 사용 설명서도 없네요. 인터넷을 찾아가며 배우고있어요. 확실한 것은 사진은 죽이네요. 다른 것들은 좀더 알아보고 디시 작성하겠습니다.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.23.,"
2차 판매인데 1차날 받났어요(21일)
",2차 판매인데 1차날 받났어요(21일)애케플 할인율도 좋고 케이스도 저렴하게 사소 좋습니다 휴대폰도 양품으로 왔어요!!! 블랙 시크하고 예쁘네요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.14.,"
최고예요
",구매 결제 후 다음날 물건을 받았네요.배송전 포장 영상을 받고 11번가의 세심함에 감동 받았습니다.포장도 꼼꼼해서 안전하게 잘 받았네요.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
빠른 배송과 카드사 할인으로 만
",빠른 배송과 카드사 할인으로 만족합니다.택배포장도 친환경 포장이네요~,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.15.,"
최고예요
",카메라 성능이 참 조아요ㅔ,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.23.,"
최고예요
",2차예약으로 밀렸는데 1차예약 배송일보다 하루뒤인 9/21일 배송 왔습니다. 포장도 안전하게 잘해주시고 정말 너무 만족합니다. 고생하세요!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.23.,"
디자인과 컬러도 영상보다 실물이
",디자인과 컬러도 영상보다 실물이 더 마음에 들어요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
80점,11번가,2024.12.21.,"
좋아요
",색상은 참 예쁜데 커요ㅠㅠ 프로산거 아니냐며… 카메라는 좋구요. 가볍기나 크기는 15프로가 나은거 같아요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.29.,"
1차 실패하고 2차로 성공해서 늦게
",1차 실패하고 2차로 성공해서 늦게오겠다 싶었는데 21일 도착했어요!1차랑 거의 차이없이 받았습니다.보험도 반값에 정품케이스도 반값중고반납시 추가금 주는거까지...하이마트 혜택이 제일 좋았던거 같아요!!??,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.01.,"
최고예요
",카메라 성능이 좋아요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.18.,"
최고예요
",3년만이 교체했는데 카메라가 좋아졌네요. 빠르게 실행되어 더 만족스럽네요.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.10.18.,"
13미니에서 넘어왔더니 되게 크게
",13미니에서 넘어왔더니 되게 크게 느껴지네요. 쓰다보면 적응될테고 카메라가 기가막힙니다. 주사율이 가장 체감이 많이 되고 전체적으로 훌륭합니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
일단 데저트 티타늄 실물이 미쳤
",일단 데저트 티타늄 실물이 미쳤어요! 요고 사서 6년 넘게 쓴다고 상상했을 때 제가 40대 넘어가는데 그때 써도 나이에 딱 맞는 엘레강스함과 고급짐이 있을 것 같애용 ㅋㅋ 하이마트에서 배송도 딱 20날 밤에 도착하게 보내주셔서 첫날 받을 수 있었답니당!!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.11.21.,"
디자인은 당연히 만족, 내츄럴티
","디자인은 당연히 만족, 내츄럴티냐늄은 은은하니 메탈 감성이 드러납니다","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
디자인 너무이쁘고 배터리도 엄청
",디자인 너무이쁘고 배터리도 엄청 좋아졌어요 감사합니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
80점,11번가,2024.10.28.,"
좋아요
",네츄럴티타늄 색상 예뻐요성능도 만족스럽습니다.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
갤럭시에서 4년만에 아이퐁16으로
","갤럭시에서 4년만에 아이퐁16으로 변경했어요 ㅎ 무게, 그립감 속도 다 마음에 들어요","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.30.,"
아이폰13미니 사용하다가 넘어와
",아이폰13미니 사용하다가 넘어와서 그런지 완전 좋아요!! 2차로 주문했는데 다른 사이트보다 배송 훨씬 빨랐음 데저트 색상 걱정했는데 완전 이뻐요 다른에도 사전예약은 하이마트~,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.26.,"
최고예요
",일단 예정보다 빨리 받을 수 있어서 좋았어요. 거의 1차 구매 한 느낌? 성능이야 프로니까 좋겠지요.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
색감이 너무 이쁘고 성능도 너무
",색감이 너무 이쁘고 성능도 너무 좋습니다~!!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
아이폰13프로에서 데저트로 넘어
",아이폰13프로에서 데저트로 넘어가요 컬러 이쁘네요 ㅎ 배송 빨라서 만족합니다 ㅎ,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.10.09.,"
데저트티타늄 사진보다 실물색깔
",데저트티타늄 사진보다 실물색깔이 훨씬 예쁩니다. 좀 더 베이지핑크같은 느낌이예요. 13미니에서 넘어와서 좀 크고 무겁긴한데 그래도 금방 적응해요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.11.,"
최고예요
",반신반의 색상 이었는데 만족 아이폰으로 찍은 사진이예요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.14.,"
최고예요
",배송도빠르고 상품상태도 매우만족합니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.23.,"
11에서 5년만에 업글이라 그런지
",11에서 5년만에 업글이라 그런지 매우 만족스러움. 120hz 화면 좋네요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
80점,11번가,2024.10.21.,"
좋아요
",좋네여 ㅋㅋㅋ가격빼고 다 좋아요 카메라 찐 좋습니다.역쉬 애플ㅋㅋ,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.13.,"
최고예요
",포장 잘되서 안전하게 배송됐어요. 15일 이후에 순차배송된다고해서 마음 비우고 있었는데 주문한지 4일만에 왔습니다. 너무 만족스럽네요.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.17.,"
최고예요
","13에서 16프로 오니 너무 부드럽고 만족스러워여, 근데 배터리는 뭐안햇는데 빨리다는 느낌이랄까? 화이트 너무 이쁨.","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.21.,"
아주 빨리 온 아이폰이라 기분 좋
",아주 빨리 온 아이폰이라 기분 좋은 주말입니다데저트 색상은 예전 로즈골드 느낌도 있네요무거운 감은 있는데 새 폰이라 좋네요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.30.,"
최고예요
",3차 예약을 했는데 배송이 엄청 빨리 왔어요아직 이 친구를 맞이할 준비를 하지 않았는데 말이죠어서 케이스랑 사야겠어요~빠른 배송 고맙습니당~,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
아이폰 이번에 여친이랑 같이바꾸
",아이폰 이번에 여친이랑 같이바꾸는데 하이마트 행사가 좋아서 괜찮은 가격으로 바꿈니다.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.10.06.,"
2차 사전예약이라 27일이후 배송될
",2차 사전예약이라 27일이후 배송될줄 알았는데 20일날 바로 발송되서 주말 지나고 23일에 받았습니다.내츄럴이랑 고민하다가 데저트 샀는데 생각보다 데저트 색상이 너무 이뻐서 만족합니다.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.11.,"
최고예요
",예상날짜보다 훨씬 빨리 와서 좋았습니다 ㅎㅎ다른 색보다 블랙이 이뻐서 선택했어요!!패킹 영상이랑 완전 단단한 에어캡도 넣어주셔서 안전한 느낌을 줬습ㄴ,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.12.,"
최고예요
",화이트만 쓰다가 실물보고 데저트티타늄했는데진짜 너무 이뻐요ㅠㅠ 성능은 말모,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.17.,"
최고예요
",아이폰11을 쓰다가 기변을 했습니다 빠릿빠릿하고 정말 만족합니다 앞으로도 5년간 잘 써볼께요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.22.,"
최고예요
","11프로에서 4년만에 16프로로 바꿨는데배송도 빠르고, 기능도 너무 좋아요!! 감사합니다!!","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.15.,"
최고예요
",아니 데저트 실물 무슨일이에요 색이 너무너무 예뻐요 연핑크느낌인데 오묘하고 너무 예쁘네요 뽑기도 잘되어서 초기불량테스트도 잘 넘어가고 다 좋았습니다!!! 만족해요 감사합니다~!!!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.17.,"
최고예요
",배송 최고 빠르고! 제품 안전하게 잘 받았습니다. 아이폰 역시나 최고!!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.30.,"
최고예요
",배송 빠르고 안전하게 왔습니다!!신형이라 성능 죽여주네요!!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
수원사는데 오후 5시쯤 도착했네
",수원사는데 오후 5시쯤 도착했네요 디자인도 맘에 들고 20일 당일날 받을 수 있어서 좋았습니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.01.,"
최고예요
",포장하며 다 만족합니다!!자급제 구매시 이용하도록하겠습니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.10.11.,"
무게에 대한 부분이 고르지않은
",무게에 대한 부분이 고르지않은 느낌이라 아쉽지만 빠르게 배송왓엇고 하자도 없고 색상도 고와서 만족합니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.19.,"
최고예요
",모든 기능들 전부 정상작동하고 오히려 평균 이상이였어요. 기대 이상으로 만족스러워요.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.15.,"
최고예요
",빠른배송 너무 감사해요하루만에 받았어요. 꼼꼼하게 안전하게 포장되서 왔네요예악해도받기 힘든폰을  빠르게 잘 받았어요너무너무 이쁘네요~~~,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.12.14.,"
최고예요
",13시리즈를 3년넘게 사용하다 자급제폰 처음으로 구매했어요!!  이쁘고 역시 ？？ 좋아요~!!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.01.,"
최고예요
",배송상태 깨끗하게 잘 왔어요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.07.,"
최고예요
",다른 사이트에서는 바로 배송이 안됐었는데 재고 있어서 바로 샀어요 배송도 빠르고 안전하게 배송돼서 너무 좋아요 포장 상황이 녹화되어있어서 너무 좋네요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.15.,"
최고예요
",성능에 아주 만족합니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.12.31.,"
최고예요
",아들 성탄절선물로 구입했는데 배송도 빠르고만족합니다 아들이 좋아하는건 말해뭐합니까 ㅎㅎ,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.11.,"
최고예요
",아주 따끈따끈하게 배송이 왔어요외부 내부 상태 좋았습니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.13.,"
최고예요
",좋아요성능 만족하네요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.16.,"
최고예요
",예쁘고 좋습니다 12pro 쓰다가 바꾼건데 뭐가 또 많이 달라진거 같네요 12pro도 멀쩡했는데 여행간다고 바꿨습니다. 카메라차이 많이 나요 굿굿,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.29.,"
최고예요
",3차예약이라 10월 중순에 받을 줄 알았는데 너무 빨리 도착해서 놀랐네요 확실히 빠릿하고 배터리도 오래 간다는게 느껴져서 대만족입니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.13.,"
최고예요
",아이폰11이었다가 바꾸니까 훨씬 좋네요. 화질이 너무 좋아요 배송도 빠름,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.31.,"
최고예요
",사전예약을 계속 실패해서 포기했다가 1달지난후에 구매가능해서 주문했어요5년만에 아이폰으로 귀환인데 너무너무 좋아요ui도 직관적이고 심플한 멋이 마음에 들어요아껴 쓰고 싶은 폰이에요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.02.,"
최고예요
",배송이 하루만에오고 포장상태도 좋아요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.12.07.,"
기존에 12미니를 사용하다가 기변
",기존에 12미니를 사용하다가 기변을했는데 화면도 커지고 재질도 마음에 들고 좋습니다,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
80점,11번가,2024.10.19.,"
좋아요
",배송도 좋고 화이트도 너무 이쁘고 오랜만에 폰도 새로 사서 좋은데 가격이 안좋아요 ㅠㅠ,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.08.,"
최고예요
",10월15일입고순차발송이였는디생각지도않았는데8일날배송됐네요일주땡겨서받으니꼭선물받은느낌이네여~이쁘고거속도빠르고마음에쏙드네여~아이폰은처음사용이라배우면서잘쓸께요~,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.25.,"
11pro에서 넘어왔는데 만족합니당
","11pro에서 넘어왔는데 만족합니당색상도 너무 이쁨아케플 할인, 케이스 할인하이마트 짱짱맨","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.10.,"
최고예요
",예상 배송일보다 훨씬 빨리와소 넘 좋아여케이스 살 시간도 없어서 생폰 쓰눈중 너무 만족합니다짱이에용,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.16.,"
최고예요
",아이폰 10 쓰다가 6년만에 바꿨습니다무게감 있어서 견고해보입니다주문한지 하루만에 물건 받았어요. 이미 구매할분들은 다해서 이제 배송이 빠른가봅니다 ㅎㅎ,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.27.,"
디자인예쁘고 컬러도 진하지않고
",디자인예쁘고 컬러도 진하지않고 좋아여~!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.05.,"
최고예요
",아이폰은 실망시키지않는부분이 있죠 카메라가 짱이에요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,SSG.COM,2024.10.20.,"
배송도 빠르고 좋아요 아이폰 11프로에서 넘어왔어요 이
","배송도 빠르고 좋아요
아이폰 11프로에서 넘어왔어요
이번작이 말이 많긴한데 그래도 이것도 5년이상 잘 쓸수 있을거 같아요","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,신세계몰,2024.10.20.,"
배송도 빠르고 좋아요 아이폰 11프로에서 넘어왔어요 이
","배송도 빠르고 좋아요
아이폰 11프로에서 넘어왔어요
이번작이 말이 많긴한데 그래도 이것도 5년이상 잘 쓸수 있을거 같아요","APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.24.,"
최고예요
",색상땜에 고민했는데 어차피 케이스 씌워서 큰차이는 안느껴지네요~고급스러운게 좋습니다~비싼만큼 오래써야죠,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.12.14.,"
최고예요
",두번정도 꺼짐현상이 있긴했지만 지금은 괜찮아요 화질도 좋아요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.12.08.,"
최고예요
",기존쓰던 아이폰이 고장나서 급하게 샀는데 배송이 빨라서 좋아요. 자급제라 애플케어도 같이 했어요.마음에 들어요.,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.23.,"
최고예요
",2차예약으로 밀렸는데 1차예약 배송일보다 하루뒤인 9/21 배송되었습니다. 포장도 안정하게 해주시고 빠른 배송 감사합니다!!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
정상적인 제품이와서 좋습니다 흰
",정상적인 제품이와서 좋습니다 흰색만 쓰다가 검정을 써보는데 케이스를 아무거나 쓸 수가 있어서 고르는데선택장애는 없을거 같내요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.14.,"
최고예요
",실물 너무 이쁘구요 12에서 바꿨는데 넘 빠르고 좋아요 불량없이 잘 왔습니다 원래 배송 예정일보다 한 주 빠르게왔어요,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.27.,"
디자인예쁘고 컬러도 진하지않고
",디자인예쁘고 컬러도 진하지않고 좋아여~!,"APPLE 아이폰16 프로 256GB, 자급제 (자급제 공기계)"
